id,gen,plan,cred1,cred1y2,cred1.2y3,cred1234,nac_lug,otros_univ,ocup_rel,sit_labNT,horas,sexto,edad,edad_t,Xfem,Xhijos,Xocup,XeduP,XeduM,XocuP,XocuM,tratamiento,inst,EDA,MC.EDA,carr04,carr11,carr12,carr14,fecing4,fecing11,fecing12,fecing14,fecingEDA,julio,EDAoMCEDA,Xnac_lug,Xhoras,XeduM_num,XeduP_num,Xedu_H,Xsexto,cred1_prop,cred1_2012,cred1y2_prop,cred1y2_2012,cred1.2y3_prop,cred1.2y3_2012,cred1234_prop,cred1234_2012
71,2014,3. Plan 12   ,10,10,10,10,PaysandÃº,No posee,Está poco relacionada,No corresponde,Trabaja de 31 a 40 hrs semanales,Montevideo Publica,26,t23.26,1,0,1,1,1,Asalariado,Asalariado,1,62,0,0,0,0,1,0,NA,NA,7/3/2014,NA,NA,0,0,Interior,Trabaja mas de 30 horas,1,1,1,Montevideo Publica,0.111111111,10,0.055555556,10,0.037037037,10,0.027777778,10
72,2014,3. Plan 12   ,60,95,145,145,Montevideo,No posee,No está relacionada,No corresponde,Trabaja de 31 a 40 hrs semanales,Interior Publica,25,t23.26,1,0,1,1,1,Asalariado,Asalariado,1,165,0,0,0,1,1,0,NA,20/02/2014,20/02/2014,NA,NA,0,0,Montevideo,Trabaja mas de 30 horas,1,1,1,Interior Publica,0.666666667,60,0.527777778,95,0.537037037,145,0.402777778,145
73,2013,3. Plan 12   ,0,10,10,10,Montevideo,Si posee,No está relacionada,No corresponde,Trabaja de 31 a 40 hrs semanales,Montevideo Publica,30,t27.30,0,1,1,3,2,Asalariado,Asalariado,1,62,0,0,0,0,1,0,NA,NA,6/3/2013,NA,NA,0,0,Montevideo,Trabaja mas de 30 horas,2,3,3,Montevideo Publica,0,0,0.055555556,10,0.037037037,10,0.027777778,10
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,2015,3. Plan 12   ,30,40,40,40,Maldonado,Si posee,Está parcialmente relacionada,No corresponde,Trabaja más de 40 hrs semanales,Interior Privada,26,t23.26,0,0,1,1,2,Asalariado,Asalariado,1,6,0,0,0,0,1,0,NA,NA,24/02/2015,NA,NA,0,0,Interior,Trabaja mas de 30 horas,2,1,2,Interior Privada,0.333333333,30,0.222222222,40,0.148148148,40,0.111111111,40
76,2015,3. Plan 12   ,0,0,0,0,Montevideo,Si posee,No está relacionada,No corresponde,Trabaja de 31 a 40 hrs semanales,Montevideo Publica,28,t27.30,1,0,1,3,3,Asalariado,Asalariado,1,501,0,0,0,0,1,0,NA,NA,20/02/2015,NA,NA,0,0,Montevideo,Trabaja mas de 30 horas,3,3,3,Montevideo Publica,0,0,0,0,0,0,0,0
77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,2013,3. Plan 12   ,80,140,160,210,Montevideo,Si posee,Está parcialmente relacionada,No corresponde,Trabaja de 21 a 30 hrs semanales,Montevideo Publica,23,t23.26,1,0,1,1,3,Asalariado,Asalariado,1,9,0,0,0,0,1,0,NA,NA,22/03/2013,NA,NA,0,0,Montevideo,Trabaja menos de 30 horas,3,1,3,Montevideo Publica,0.888888889,80,0.777777778,140,0.592592593,160,0.583333333,210
81,2013,3. Plan 12   ,0,0,0,0,Montevideo,Si posee,No corresponde,Trabajó y busca trabajo,No corresponde,Interior Publica,24,t23.26,1,0,0,1,1,No trabaja,No trabaja,1,322,0,0,0,0,1,0,NA,NA,20/02/2013,NA,NA,0,0,Montevideo,No trabaja,1,1,1,Interior Publica,0,0,0,0,0,0,0,0
82,2013,3. Plan 12   ,40,40,80,110,Montevideo,No posee,Está parcialmente relacionada,No corresponde,Trabaja de 31 a 40 hrs semanales,Montevideo Publica,24,t23.26,0,0,1,1,1,Asalariado,Asalariado,1,62,0,1,0,1,1,1,NA,6/3/2013,6/3/2013,12/7/2016,NA,0,1,Montevideo,Trabaja mas de 30 horas,1,1,1,Montevideo Publica,0.444444444,40,0.222222222,40,0.296296296,80,0.305555556,110
83,2014,3. Plan 12   ,0,0,0,0,Montevideo,No posee,Está relacionada,No corresponde,Trabaja más de 40 hrs semanales,Montevideo Publica,24,t23.26,0,0,1,2,3,Asalariado,Asalariado,1,356,0,1,0,0,1,0,NA,NA,5/3/2014,NA,NA,0,1,Montevideo,Trabaja mas de 30 horas,3,2,3,Montevideo Publica,0,0,0,0,0,0,0,0
84,2012,3. Plan 12   ,60,120,200,220,Montevideo,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Montevideo Privada,22,t20.22,0,0,0,2,2,Cuenta propia,Dirección,1,18,0,0,0,1,1,0,NA,7/3/2012,7/3/2012,NA,NA,0,0,Montevideo,No trabaja,2,2,2,Montevideo Privada,0.666666667,60,0.666666667,120,0.740740741,200,0.611111111,220
85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,2014,3. Plan 12   ,0,0,0,0,Bolivia,No posee,No corresponde,Trabajó y busca trabajo,No corresponde,Interior Privada,24,t23.26,0,0,0,3,NA,Asalariado,Asalariado,1,1,0,0,0,0,1,0,NA,NA,7/3/2014,NA,NA,0,0,Exterior,No trabaja,NA,3,3,Interior Privada,0,0,0,0,0,0,0,0
87,2015,3. Plan 12   ,0,0,0,0,Montevideo,Si posee,Está muy relacionada,No corresponde,Trabaja más de 40 hrs semanales,Montevideo Publica,27,t27.30,0,0,1,1,1,Asalariado,Asalariado,1,84,0,1,0,0,1,0,NA,NA,3/3/2015,NA,NA,0,1,Montevideo,Trabaja mas de 30 horas,1,1,1,Montevideo Publica,0,0,0,0,0,0,0,0
88,2013,3. Plan 12   ,0,0,0,0,Canelones,Si posee,Está parcialmente relacionada,No corresponde,Trabaja de 21 a 30 hrs semanales,Montevideo Privada,25,t23.26,0,0,1,3,3,Dirección,Asalariado,1,204,0,0,0,0,1,0,NA,NA,14/02/2013,NA,NA,0,0,Interior,Trabaja menos de 30 horas,3,3,3,Montevideo Privada,0,0,0,0,0,0,0,0
89,2014,3. Plan 12   ,0,0,0,0,Montevideo,No posee,Está parcialmente relacionada,No corresponde,Trabaja de 31 a 40 hrs semanales,Montevideo Publica,24,t23.26,1,0,1,1,3,Asalariado,Asalariado,1,194,0,1,0,0,1,0,NA,NA,5/3/2014,NA,NA,0,1,Montevideo,Trabaja mas de 30 horas,3,1,3,Montevideo Publica,0,0,0,0,0,0,0,0
90,2012,3. Plan 12   ,0,0,0,0,Montevideo,Si posee,No está relacionada,No corresponde,Trabaja más de 40 hrs semanales,Montevideo Privada,27,t27.30,1,0,1,2,2,Asalariado,Asalariado,1,666,0,0,0,0,1,1,NA,NA,16/02/2012,16/02/2012,NA,0,0,Montevideo,Trabaja mas de 30 horas,2,2,2,Montevideo Privada,0,0,0,0,0,0,0,0
91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,2015,3. Plan 12   ,10,20,20,20,Rocha,Si posee,Está muy relacionada,No corresponde,Trabaja de 21 a 30 hrs semanales,Interior Publica,26,t23.26,0,0,1,2,1,Asalariado,Asalariado,1,666,0,1,0,1,1,0,NA,4/3/2015,4/3/2015,NA,NA,0,1,Interior,Trabaja menos de 30 horas,1,2,2,Interior Publica,0.111111111,10,0.111111111,20,0.074074074,20,0.055555556,20
94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,2014,3. Plan 12   ,0,0,0,0,Montevideo,No posee,No está relacionada,No corresponde,Trabaja más de 40 hrs semanales,Montevideo Privada,26,t23.26,0,0,1,1,1,Asalariado,Asalariado,1,45,0,0,0,0,1,0,NA,NA,6/3/2014,NA,NA,0,0,Montevideo,Trabaja mas de 30 horas,1,1,1,Montevideo Privada,0,0,0,0,0,0,0,0
96,2012,3. Plan 12   ,30,30,30,30,Montevideo,Si posee,Está relacionada,No corresponde,Trabaja más de 40 hrs semanales,Montevideo Publica,26,t23.26,0,0,1,3,3,Asalariado,Cuenta propia,1,212,0,0,0,1,1,0,NA,13/02/2012,13/03/2012,NA,NA,0,0,Montevideo,Trabaja mas de 30 horas,3,3,3,Montevideo Publica,0.333333333,30,0.166666667,30,0.111111111,30,0.083333333,30
97,2012,3. Plan 12   ,0,0,0,0,Montevideo,No posee,Está bastante relacionada,No corresponde,Trabaja más de 40 hrs semanales,Interior Publica,33,t31y+,1,1,1,1,3,Asalariado,Asalariado,1,126,0,0,0,1,1,0,NA,17/02/2012,17/02/2012,NA,NA,0,0,Montevideo,Trabaja mas de 30 horas,3,1,3,Interior Publica,0,0,0,0,0,0,0,0
98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,2014,3. Plan 12   ,60,130,210,210,Montevideo,Si posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,23,t23.26,1,0,0,2,3,Dirección,Asalariado,1,666,0,0,0,0,1,0,NA,NA,14/02/2014,NA,NA,0,0,Montevideo,No trabaja,3,2,3,Montevideo Privada,0.666666667,60,0.722222222,130,0.777777778,210,0.583333333,210
100,2014,3. Plan 12   ,0,0,0,0,Montevideo,No posee,Está parcialmente relacionada,No corresponde,Trabaja más de 40 hrs semanales,Montevideo Privada,23,t23.26,0,0,1,1,2,Asalariado,Asalariado,1,354,0,0,0,1,1,0,NA,19/02/2014,19/02/2014,NA,NA,0,0,Montevideo,Trabaja mas de 30 horas,2,1,2,Montevideo Privada,0,0,0,0,0,0,0,0
101,2014,3. Plan 12   ,10,15,15,15,Canelones,No posee,No está relacionada,No corresponde,Trabaja de 31 a 40 hrs semanales,Interior Publica,25,t23.26,1,0,1,1,1,Asalariado,No trabaja,1,126,0,1,0,0,1,0,NA,NA,21/02/2014,NA,NA,0,1,Interior,Trabaja mas de 30 horas,1,1,1,Interior Publica,0.111111111,10,0.083333333,15,0.055555556,15,0.041666667,15
102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,2013,3. Plan 12   ,0,30,70,130,Montevideo,Si posee,Está parcialmente relacionada,No corresponde,Trabaja más de 40 hrs semanales,UTU Montevideo,24,t23.26,0,0,1,2,2,Asalariado,Asalariado,1,194,0,1,0,0,1,0,NA,NA,19/02/2013,NA,NA,0,1,Montevideo,Trabaja mas de 30 horas,2,2,2,Montevideo Publica,0,0,0.166666667,30,0.259259259,70,0.361111111,130
104,2013,3. Plan 12   ,30,30,45,45,San José,Si posee,No está relacionada,No corresponde,Trabaja de 10 a 20 hrs semanales,Interior Publica,22,t20.22,0,0,1,2,2,Asalariado,Asalariado,1,168,0,1,0,1,1,0,NA,5/3/2013,5/3/2013,NA,NA,0,1,Interior,Trabaja menos de 30 horas,2,2,2,Interior Publica,0.333333333,30,0.166666667,30,0.166666667,45,0.125,45
105,2015,3. Plan 12   ,10,30,30,30,Montevideo,Si posee,No está relacionada,No corresponde,Trabaja más de 40 hrs semanales,Montevideo Publica,29,t27.30,1,0,1,3,2,Asalariado,Asalariado,1,199,0,0,0,0,1,0,NA,NA,20/02/2015,NA,NA,0,0,Montevideo,Trabaja mas de 30 horas,2,3,3,Montevideo Publica,0.111111111,10,0.166666667,30,0.111111111,30,0.083333333,30
106,2015,3. Plan 12   ,35,55,55,55,Montevideo,No posee,Está relacionada,No corresponde,Trabaja de 21 a 30 hrs semanales,Montevideo Publica,28,t27.30,1,0,1,2,1,Asalariado,Asalariado,1,62,0,1,0,1,1,0,NA,10/2/2015,10/2/2015,NA,NA,0,1,Montevideo,Trabaja menos de 30 horas,1,2,2,Montevideo Publica,0.388888889,35,0.305555556,55,0.203703704,55,0.152777778,55
107,2012,3. Plan 12   ,30,30,30,30,Montevideo,Si posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Privada,22,t20.22,0,0,0,2,2,Asalariado,Dirección,1,313,0,0,0,1,1,0,NA,6/3/2012,6/3/2012,NA,NA,0,0,Montevideo,No trabaja,2,2,2,Montevideo Privada,0.333333333,30,0.166666667,30,0.111111111,30,0.083333333,30
108,2014,3. Plan 12   ,10,20,20,20,Montevideo,Si posee,Está poco relacionada,No corresponde,Trabaja más de 40 hrs semanales,Interior Publica,22,t20.22,0,0,1,1,1,Asalariado,No trabaja,1,194,0,1,0,0,1,0,NA,NA,6/3/2014,NA,NA,0,1,Montevideo,Trabaja mas de 30 horas,1,1,1,Interior Publica,0.111111111,10,0.111111111,20,0.074074074,20,0.055555556,20
109,2012,3. Plan 12   ,30,80,120,230,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,22,t20.22,0,0,0,NA,NA,Sin dato,Sin dato,1,357,0,0,0,1,1,0,NA,14/02/2012,14/02/2012,NA,NA,0,0,Montevideo,No trabaja,NA,NA,NA,Interior Publica,0.333333333,30,0.444444444,80,0.444444444,120,0.638888889,230
110,2013,3. Plan 12   ,10,30,80,100,Montevideo,No posee,Está parcialmente relacionada,No corresponde,Trabaja de 10 a 20 hrs semanales,Montevideo Privada,22,t20.22,0,0,1,2,2,Asalariado,Asalariado,1,354,0,0,0,0,1,0,NA,NA,6/2/2013,NA,NA,0,0,Montevideo,Trabaja menos de 30 horas,2,2,2,Montevideo Privada,0.111111111,10,0.166666667,30,0.296296296,80,0.277777778,100
111,2012,3. Plan 12   ,70,140,190,280,Montevideo,No posee,Está poco relacionada,No corresponde,Trabaja de 10 a 20 hrs semanales,Montevideo Privada,20,t20.22,0,0,1,2,2,Dirección,Dirección,1,57,0,0,0,0,1,0,NA,NA,6/2/2012,NA,NA,0,0,Montevideo,Trabaja menos de 30 horas,2,2,2,Montevideo Privada,0.777777778,70,0.777777778,140,0.703703704,190,0.777777778,280
112,2014,3. Plan 12   ,40,70,80,80,Montevideo,Si posee,No está relacionada,No corresponde,Trabaja más de 40 hrs semanales,Montevideo Privada,24,t23.26,0,0,1,1,1,Asalariado,Dirección,1,203,0,0,0,0,1,0,NA,NA,6/3/2014,NA,NA,0,0,Montevideo,Trabaja mas de 30 horas,1,1,1,Montevideo Privada,0.444444444,40,0.388888889,70,0.296296296,80,0.222222222,80
113,2015,3. Plan 12   ,0,0,0,0,Montevideo,Si posee,No corresponde,Trabajó y busca trabajo,No corresponde,Montevideo Privada,24,t23.26,0,0,0,3,3,Asalariado,Asalariado,1,513,0,0,0,0,1,0,NA,NA,3/3/2015,NA,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,0,0,0,0,0,0,0,0
114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,2013,3. Plan 12   ,0,0,0,0,Montevideo,No posee,Está parcialmente relacionada,No corresponde,Trabaja más de 40 hrs semanales,Montevideo Publica,27,t27.30,0,0,1,1,1,Asalariado,Asalariado,1,84,0,0,0,1,1,0,NA,14/02/2013,14/02/2013,NA,NA,0,0,Montevideo,Trabaja mas de 30 horas,1,1,1,Montevideo Publica,0,0,0,0,0,0,0,0
116,2012,3. Plan 12   ,70,140,210,280,Colonia,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Interior Publica,20,t20.22,0,0,0,1,1,Sin dato,No trabaja,1,313,0,0,0,0,1,0,NA,NA,14/02/2012,NA,NA,0,0,Interior,No trabaja,1,1,1,Interior Publica,0.777777778,70,0.777777778,140,0.777777778,210,0.777777778,280
117,2014,3. Plan 12   ,0,0,0,0,Soriano,Si posee,No está relacionada,No corresponde,Trabaja más de 40 hrs semanales,Interior Publica,22,t20.22,1,0,1,2,1,Asalariado,No trabaja,1,666,0,0,0,0,1,0,NA,NA,19/02/2014,NA,NA,0,0,Interior,Trabaja mas de 30 horas,1,2,2,Interior Publica,0,0,0,0,0,0,0,0
118,2012,3. Plan 12   ,70,80,80,80,Montevideo,Si posee,No corresponde,Trabajó y no busca trabajo,No corresponde,Montevideo Privada,21,t20.22,1,0,0,2,3,Dirección,Asalariado,1,666,0,0,0,1,1,0,NA,15/02/2012,15/02/2012,NA,NA,0,0,Montevideo,No trabaja,3,2,3,Montevideo Privada,0.777777778,70,0.444444444,80,0.296296296,80,0.222222222,80
119,2015,3. Plan 12   ,10,10,10,10,Montevideo,No posee,No corresponde,Trabajó y busca trabajo,No corresponde,Interior Privada,23,t23.26,1,0,0,2,3,Asalariado,Asalariado,1,194,0,1,0,0,1,0,NA,NA,4/3/2015,NA,NA,0,1,Montevideo,No trabaja,3,2,3,Interior Privada,0.111111111,10,0.055555556,10,0.037037037,10,0.027777778,10
120,2013,3. Plan 12   ,0,0,0,0,Argentina,Si posee,Está poco relacionada,No corresponde,Trabaja de 31 a 40 hrs semanales,Montevideo Publica,26,t23.26,0,0,1,2,2,Sin dato,Sin dato,1,501,0,0,0,0,1,0,NA,NA,6/3/2013,NA,NA,0,0,Exterior,Trabaja mas de 30 horas,2,2,2,Montevideo Publica,0,0,0,0,0,0,0,0
121,2013,3. Plan 12   ,0,0,0,0,Paysandú,Si posee,No corresponde,Busca trabajo por primera vez,No corresponde,Interior Publica,21,t20.22,0,0,0,2,3,Asalariado,Asalariado,1,144,0,0,0,0,1,0,NA,NA,20/02/2013,NA,NA,0,0,Interior,No trabaja,3,2,3,Interior Publica,0,0,0,0,0,0,0,0
122,2012,3. Plan 12   ,20,20,20,20,Montevideo,No posee,NA,No corresponde,Trabaja de 31 a 40 hrs semanales,Interior Privada,22,t20.22,1,0,1,3,3,Asalariado,No trabaja,1,5,0,0,0,1,1,0,NA,7/2/2012,7/2/2012,NA,NA,0,0,Montevideo,Trabaja mas de 30 horas,3,3,3,Interior Privada,0.222222222,20,0.111111111,20,0.074074074,20,0.055555556,20
123,2013,3. Plan 12   ,60,105,155,205,Montevideo,No posee,No corresponde,Trabajó y busca trabajo,No corresponde,Montevideo Privada,22,t20.22,0,0,0,3,3,Asalariado,Dirección,1,46,0,0,0,0,1,1,NA,NA,6/2/2013,6/2/2013,NA,0,0,Montevideo,No trabaja,3,3,3,Montevideo Privada,0.666666667,60,0.583333333,105,0.574074074,155,0.569444444,205
124,2014,3. Plan 12   ,60,90,100,100,Montevideo,No posee,Está muy relacionada,No corresponde,Trabaja más de 40 hrs semanales,Montevideo Privada,22,t20.22,1,0,1,3,1,Asalariado,Asalariado,1,52,0,0,0,1,1,0,NA,19/02/2014,19/02/2014,NA,NA,0,0,Montevideo,Trabaja mas de 30 horas,1,3,3,Montevideo Privada,0.666666667,60,0.5,90,0.37037037,100,0.277777778,100
125,2015,3. Plan 12   ,0,0,0,0,Maldonado,No posee,Está poco relacionada,No corresponde,Trabaja más de 40 hrs semanales,Interior Privada,24,t23.26,0,0,1,2,1,Asalariado,Asalariado,1,358,0,1,0,0,1,0,NA,NA,10/2/2015,NA,NA,0,1,Interior,Trabaja mas de 30 horas,1,2,2,Interior Privada,0,0,0,0,0,0,0,0
126,2012,3. Plan 12   ,0,0,0,0,Montevideo,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Montevideo Privada,20,t20.22,0,0,0,2,3,Cuenta propia,Cuenta propia,1,48,0,0,0,0,1,0,NA,NA,7/3/2012,NA,NA,0,0,Montevideo,No trabaja,3,2,3,Montevideo Privada,0,0,0,0,0,0,0,0
127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,2012,3. Plan 12   ,0,0,0,0,Montevideo,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Montevideo Privada,20,t20.22,1,0,0,2,2,Dirección,Asalariado,1,315,0,0,0,1,1,0,NA,5/3/2012,5/3/2012,NA,NA,0,0,Montevideo,No trabaja,2,2,2,Montevideo Privada,0,0,0,0,0,0,0,0
129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,2012,3. Plan 12   ,70,120,140,180,Montevideo,No posee,No corresponde,Trabajó y busca trabajo,No corresponde,Interior Privada,22,t20.22,0,0,0,2,1,Asalariado,No trabaja,1,351,0,0,0,1,1,1,NA,7/2/2012,7/2/2012,7/2/2012,NA,0,0,Montevideo,No trabaja,1,2,2,Interior Privada,0.777777778,70,0.666666667,120,0.518518519,140,0.5,180
131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,2014,3. Plan 12   ,0,0,0,0,Montevideo,No posee,No está relacionada,No corresponde,Trabaja más de 40 hrs semanales,Interior Publica,23,t23.26,1,0,1,3,3,Asalariado,Asalariado,1,159,0,0,0,0,1,0,NA,NA,21/02/2014,NA,NA,0,0,Montevideo,Trabaja mas de 30 horas,3,3,3,Interior Publica,0,0,0,0,0,0,0,0
134,2015,3. Plan 12   ,30,50,50,50,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Publica,22,t20.22,0,0,0,2,3,Asalariado,Asalariado,1,194,0,1,0,0,1,0,NA,NA,20/02/2015,NA,NA,0,1,Montevideo,No trabaja,3,2,3,Montevideo Publica,0.333333333,30,0.277777778,50,0.185185185,50,0.138888889,50
135,2012,3. Plan 12   ,10,10,10,10,Paysandú,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,21,t20.22,0,0,0,2,2,Sin dato,Asalariado,1,84,0,1,0,0,1,0,NA,NA,7/3/2012,NA,NA,0,1,Interior,No trabaja,2,2,2,Interior Publica,0.111111111,10,0.055555556,10,0.037037037,10,0.027777778,10
136,2012,3. Plan 12   ,50,50,50,50,San José,No posee,Está poco relacionada,No corresponde,Trabaja de 10 a 20 hrs semanales,Interior Privada,21,t20.22,0,0,1,3,1,Dirección,Dirección,1,16,0,0,0,0,1,0,NA,NA,7/2/2012,NA,NA,0,0,Interior,Trabaja menos de 30 horas,1,3,3,Interior Privada,0.555555556,50,0.277777778,50,0.185185185,50,0.138888889,50
137,2012,3. Plan 12   ,40,90,130,130,Montevideo,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Montevideo Publica,19,t17.19,0,0,0,2,2,Asalariado,Asalariado,1,79,0,0,0,0,1,1,NA,NA,9/2/2012,9/2/2012,NA,0,0,Montevideo,No trabaja,2,2,2,Montevideo Publica,0.444444444,40,0.5,90,0.481481481,130,0.361111111,130
138,2012,3. Plan 12   ,50,60,80,110,Montevideo,No posee,Está relacionada,No corresponde,Trabaja de 10 a 20 hrs semanales,Montevideo Privada,21,t20.22,0,0,1,1,2,Asalariado,Cuenta propia,1,51,0,0,0,0,1,0,NA,NA,5/3/2012,NA,NA,0,0,Montevideo,Trabaja menos de 30 horas,2,1,2,Montevideo Privada,0.555555556,50,0.333333333,60,0.296296296,80,0.305555556,110
139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,2014,3. Plan 12   ,20,30,30,30,Montevideo,No posee,No está relacionada,No corresponde,Trabaja menos de 10 hrs semanales,Montevideo Privada,22,t20.22,1,0,1,1,2,Asalariado,Asalariado,1,318,0,0,0,1,1,0,NA,12/2/2014,12/2/2014,NA,NA,0,0,Montevideo,Trabaja menos de 30 horas,2,1,2,Montevideo Privada,0.222222222,20,0.166666667,30,0.111111111,30,0.083333333,30
142,2012,3. Plan 12   ,0,0,0,0,Montevideo,No posee,No corresponde,Busca trabajo por primera vez,No corresponde,Interior Publica,23,t23.26,0,0,0,1,2,Asalariado,Asalariado,1,666,0,0,0,1,1,0,NA,15/02/2012,15/02/2012,NA,NA,0,0,Montevideo,No trabaja,2,1,2,Interior Publica,0,0,0,0,0,0,0,0
143,2012,3. Plan 12   ,0,60,110,170,Florida,No posee,No corresponde,No trabajó y no busca trabajo,No corresponde,Interior Publica,19,t17.19,0,0,0,1,1,Asalariado,Asalariado,1,113,0,0,0,0,1,0,NA,NA,16/02/2012,NA,NA,0,0,Interior,No trabaja,1,1,1,Interior Publica,0,0,0.333333333,60,0.407407407,110,0.472222222,170
